endTime,artistName,trackName,msPlayed
2022-07-04 19:49,Mohbad,Backside,143439
2022-07-04 19:53,Freya Ridings,Lost Without You,225853
2022-07-04 19:54,Brett Young,Like I Loved You,2346
2022-07-04 19:54,Mohbad,Backside,62436
2022-07-04 20:04,Far East Movement,Rocketeer,3733
2022-07-04 20:04,Brett Young,Back On The Wagon,112938
2022-07-04 20:07,Hindia,Rumah Ke Rumah,181503
2022-07-04 20:07,The Goo Goo Dolls,Iris,2688
2022-07-04 20:11,Adam Christopher,Iris - Acoustic,184200
2022-07-04 20:11,The Goo Goo Dolls,Iris,6553
2022-07-04 20:13,21 Savage,a lot,141312
2022-07-05 05:58,Ayelle,Mind and Body,216875
2022-07-05 06:00,Rhea Robertson,Lose My Breath,123177
2022-07-05 06:15,Lana Del Rey,Dark Paradise,243187
2022-07-05 09:44,Her,Her,193307
2022-07-05 09:47,Falz,Knee Down,147326
2022-07-05 09:51,Falz,Knee Down,147326
2022-07-05 10:02,Falz,Knee Down,114496
2022-07-05 10:39,Lana Del Rey,Lust For Life (with The Weeknd),216149
2022-07-05 10:40,Lana Del Rey,Lust For Life (with The Weeknd),48129
2022-07-05 11:56,Lana Del Rey,Shades Of Cool,93971
2022-07-05 12:03,Hollow Coves,The Woods,205
2022-07-05 12:03,Falz,Knee Down,417982
2022-07-05 12:06,Hollow Coves,The Woods,18231
2022-07-05 12:06,Falz,Knee Down,147326
2022-07-05 12:09,Falz,Knee Down,147326
2022-07-05 12:13,Hollow Coves,The Woods,241546
2022-07-05 12:13,Joji,SLOW DANCING IN THE DARK,5497
2022-07-05 12:17,Beach House,Space Song,260437
2022-07-05 12:21,Joji,Glimpse of Us,618
2022-07-05 12:21,The Game,Hate It Or Love It,938
2022-07-05 12:21,rei brown,Thinking Bout You,853
2022-07-05 12:21,Joey Bada$$,LAND OF THE FREE,853
2022-07-05 12:21,Hollow Coves,Coastline,219840
2022-07-05 12:21,Fort Atlantic,Let Your Heart Hold Fast,1088
2022-07-05 12:26,Lewis Capaldi,Someone You Loved,171306
2022-07-05 12:29,Giveon,Remind Me,2927
2022-07-05 12:29,Giveon,Unholy Matrimony,200476
2022-07-05 14:53,Giveon,Lost Me,256682
2022-07-05 14:55,Kostn,Road Alone,73720
2022-07-05 14:59,Kostn,Road Alone,37440
2022-07-05 15:00,Lil Peep,16 Lines,223690
2022-07-05 15:06,Falz,Knee Down,412454
2022-07-05 15:09,Falz,Knee Down,147326
2022-07-05 15:11,Falz,Knee Down,147326
2022-07-05 15:14,Falz,Knee Down,147326
2022-07-05 15:16,Falz,Knee Down,5338
2022-07-05 15:16,Falz,Knee Down,147326
2022-07-05 15:22,Beach House,Space Song,272370
2022-07-05 15:33,Hollow Coves,Coastline,182360
2022-07-05 17:13,Adele,Love In The Dark,564612
2022-07-05 17:13,Adele,Love In The Dark,4125
2022-07-05 17:17,Jeremy Renner,House of the Rising Sun,180425
2022-07-05 17:19,Jeremy Renner,House of the Rising Sun,112920
2022-07-05 17:30,Fort Atlantic,Let Your Heart Hold Fast,98640
2022-07-05 17:32,rei brown,Thinking Bout You,83450
2022-07-05 17:33,Joji,Glimpse of Us,92800
2022-07-05 17:36,The Game,Hate It Or Love It,186160
2022-07-05 17:36,Joey Bada$$,LAND OF THE FREE,890
2022-07-05 17:39,Lewis Capaldi,Someone You Loved,182160
2022-07-05 18:47,Tame Impala,Love/Paranoia,1088
2022-07-05 18:55,Cigarettes After Sex,K.,441173
2022-07-05 18:58,4 Non Blondes,What's Up?,208831
2022-07-05 19:19,Cigarettes After Sex,K.,581802
2022-07-05 19:24,Cigarettes After Sex,Heavenly,273301
2022-07-05 19:25,Tame Impala,Love/Paranoia,32234
2022-07-05 19:29,rxlph,U.,240545
2022-07-05 19:31,Sølv,Codeine,129365
2022-07-05 19:31,Two Feet,Twisted,36565
2022-07-05 19:35,The Weeknd,Prisoner,1194
2022-07-05 19:35,Tanerélle,Boys Like You,206250
2022-07-05 19:38,Two Feet,You Say,118400
2022-07-05 19:41,The Neighbourhood,Daddy Issues,180330
2022-07-06 06:06,Cigarettes After Sex,Heavenly,5273
2022-07-06 06:06,Cigarettes After Sex,K.,319560
2022-07-06 06:09,Falz,Knee Down,147326
2022-07-06 06:26,Hollow Coves,The Woods,7287
2022-07-06 06:29,Shayne Orok,As It Was - Japanese Version,163686
2022-07-06 06:29,Shayne Orok,As It Was - Japanese Version,19066
2022-07-06 06:31,Harry Styles,As It Was,110592
2022-07-06 15:11,Cafuné,Tek It - Sped Up,1194
2022-07-06 15:11,Cafuné,Tek It - Slowed,4821
2022-07-06 16:08,Cafuné,Tek It,99392
2022-07-06 16:31,Cigarettes After Sex,K.,638237
2022-07-06 16:35,Falz,Knee Down,147326
2022-07-06 16:36,Lewis Capaldi,Hold Me While You Wait,37289
2022-07-06 16:45,Hollow Coves,The Woods,1203
2022-07-06 16:45,Hollow Coves,The Woods,6502
2022-07-06 16:45,Falz,Knee Down,147326
2022-07-06 16:47,Hollow Coves,The Woods,12343
2022-07-06 16:47,Falz,Knee Down,147326
2022-07-06 16:47,Falz,Knee Down,930
2022-07-06 17:20,Cigarettes After Sex,K.,1340940
2022-07-06 17:26,Hollow Coves,The Woods,4573
2022-07-06 17:26,Falz,Knee Down,239026
2022-07-06 17:28,Falz,Knee Down,147326
2022-07-06 17:32,Hollow Coves,The Woods,241546
2022-07-06 17:36,Joji,SLOW DANCING IN THE DARK,209273
2022-07-06 17:43,Beach House,Space Song,406222
2022-07-06 17:50,Hollow Coves,Coastline,415283
2022-07-06 17:53,Joji,Glimpse of Us,1050
2022-07-06 17:53,The Game,Hate It Or Love It,1040
2022-07-06 17:53,rei brown,Thinking Bout You,1210
2022-07-06 17:53,Joey Bada$$,LAND OF THE FREE,1030
2022-07-06 17:53,Fort Atlantic,Let Your Heart Hold Fast,194766
2022-07-06 17:53,Lewis Capaldi,Someone You Loved,1130
2022-07-06 17:56,Giveon,Remind Me,580
2022-07-06 17:56,Giveon,Unholy Matrimony,155810
2022-07-06 17:58,Giveon,Lost Me,178670
2022-07-06 17:59,Obongjayar,Wrong for It,0
2022-07-06 17:59,Obongjayar,All the Difference,1500
2022-07-06 18:02,Obongjayar,Wind Sailor,223613
2022-07-06 18:04,Mayorkun,Certified Loner (No Competition),130766
2022-07-06 18:05,Olakira,Fall,510
2022-07-06 18:05,Passenger,Against the Grain,0
2022-07-06 18:05,Giggs,The Essence,1140
2022-07-06 18:05,David Kushner,Burn,850
2022-07-06 18:05,Diplo,Don't Forget My Love,0
2022-07-06 18:08,Hayd,Changes,214814
2022-07-06 18:11,Hayd,Closure,196277
2022-07-06 18:14,Passenger,Going Going Gone,127908
2022-07-06 18:14,dhruv,moonlight,460
2022-07-06 18:14,Lord Huron,The Night We Met,190
2022-07-06 18:14,Q,Take Me Where Your Heart Is,600
2022-07-06 18:14,Kate Bush,Running Up That Hill (A Deal With God),0
2022-07-06 18:14,Khruangbin,Chocolate Hills,1150
2022-07-06 18:14,BADBADNOTGOOD,Love Proceeding,460
2022-07-06 18:14,RADWIMPS,Dream lantern,0
2022-07-06 18:14,SMPLY T,cutie,0
2022-07-06 18:14,Mavins,Overloading (OVERDOSE),0
2022-07-06 18:14,DJ Snake,Middle,0
2022-07-06 18:14,DJ Snake,Middle,14320
2022-07-06 18:14,Drake,Tie That Binds,0
2022-07-06 18:14,Post Malone,Reputation,0
2022-07-06 18:14,Fela Kuti,Monday Morning in Lagos,0
2022-07-06 18:14,boylife,peas,0
2022-07-06 18:14,Łaszewo,Til U Hate Me,0
2022-07-07 08:36,Joji,Glimpse of Us,233456
2022-07-07 08:36,The Game,Hate It Or Love It,13510
2022-07-07 08:39,Falz,Knee Down,147326
2022-07-07 08:49,Hollow Coves,The Woods,55714
2022-07-07 08:52,Giveon,Lost Me,159616
2022-07-07 13:22,Kate Bush,Running Up That Hill (A Deal With God),105690
2022-07-07 13:27,Cigarettes After Sex,K.,319560
2022-07-07 13:29,Falz,Knee Down,147326
2022-07-07 13:33,Hollow Coves,The Woods,241546
2022-07-07 13:37,Joji,SLOW DANCING IN THE DARK,209273
2022-07-07 13:55,Beach House,Space Song,447889
2022-07-07 14:23,Hollow Coves,Coastline,20493
2022-07-07 14:25,Hollow Coves,The Woods,3313
2022-07-07 14:25,Falz,Knee Down,147326
2022-07-07 14:28,Giveon,Remind Me,1180
2022-07-07 14:28,Giveon,Unholy Matrimony,169000
2022-07-07 14:31,Giveon,Lost Me,180953
2022-07-07 14:35,Obongjayar,All the Difference,199773
2022-07-07 14:38,Obongjayar,Wrong for It,42422
2022-07-07 14:42,Obongjayar,Wind Sailor,223613
2022-07-07 14:44,Giggs,The Essence,930
2022-07-07 14:44,Mayorkun,Certified Loner (No Competition),119906
2022-07-07 14:47,David Kushner,Burn,179173
2022-07-07 14:50,Olakira,Fall,177386
2022-07-07 16:53,Diplo,Don't Forget My Love,2220
2022-07-07 16:54,Passenger,Against the Grain,0
2022-07-07 16:54,Passenger,Going Going Gone,700
2022-07-07 16:54,dhruv,moonlight,0
2022-07-07 16:54,Hayd,Changes,980
2022-07-07 16:54,Khruangbin,Chocolate Hills,560
2022-07-07 16:54,Hayd,Closure,810
2022-07-07 16:54,BADBADNOTGOOD,Love Proceeding,370
2022-07-07 16:54,Drake,Tie That Binds,0
2022-07-07 16:54,Post Malone,Reputation,0
2022-07-07 16:54,Fela Kuti,Monday Morning in Lagos,0
2022-07-07 16:54,boylife,peas,0
2022-07-07 16:58,Lord Huron,The Night We Met,0
2022-07-07 16:58,Q,Take Me Where Your Heart Is,1050
2022-07-07 16:58,Kate Bush,Running Up That Hill (A Deal With God),760
2022-07-07 16:58,RADWIMPS,Dream lantern,210
2022-07-07 16:58,SMPLY T,cutie,610
2022-07-07 16:58,DJ Snake,Middle,950
2022-07-07 16:58,Drake,Tie That Binds,8382
2022-07-07 16:58,Post Malone,Reputation,248177
2022-07-07 16:58,Łaszewo,Til U Hate Me,0
2022-07-07 17:01,Mavins,Overloading (OVERDOSE),205000
2022-07-07 17:03,One Direction,Night Changes - Live Acoustic Session,75700
2022-07-07 17:03,One Direction,Night Changes,1120
2022-07-07 17:03,Sadie Jean,WYD Now?,1050
2022-07-07 17:06,The Kid LAROI,Thousand Miles,164781
2022-07-07 17:09,Hayd,What Did I Do?,215783
2022-07-07 17:13,Sasha Alex Sloan,smiling when i die,206436
2022-07-07 17:19,Reapz,Hood Favourite (Bando Basic),406759
2022-07-07 17:23,Victony,Kolomental,197000
2022-07-07 17:28,Victony,Chop & Slide,308035
2022-07-07 17:31,Victony,All Power,192284
2022-07-07 17:34,Cafuné,Tek It - Sped Up,166859
2022-07-07 17:37,Shayne Orok,As It Was - Japanese Version,163686
2022-07-07 17:41,Mafikizolo,Mamezala,1090
2022-07-07 17:41,Ruth B.,Dandelions - slowed + reverb,252181
2022-07-07 17:41,Kendrick Lamar,Poe Mans Dreams (His Vice) (feat. GLC),650
2022-07-07 17:41,Burna Boy,Last Last,620
2022-07-07 17:41,M Huncho,Pray 2 The East (feat. BNXN fka Buju),3590
2022-07-07 17:46,SPINALL,PALAZZO,298392
2022-07-07 17:49,Emma Louise,Jungle,1230
2022-07-07 17:49,Juice WRLD,Used To,0
2022-07-07 17:49,Sasha Alex Sloan,Again,191627
2022-07-07 17:49,Juice WRLD,All Girls Are The Same,1060
2022-07-07 21:38,Juice WRLD,Lucid Dreams,225060
2022-07-07 21:38,Cigarettes After Sex,K.,1514
2022-07-07 21:41,Young Jonn,Dada (feat. Davido) [Remix],166314
2022-07-07 23:09,Obongjayar,Wind Sailor,261480
2022-07-07 23:09,Mayorkun,Certified Loner (No Competition),10851
2022-07-07 23:14,Obongjayar,Wind Sailor,211520
2022-07-07 23:14,Obongjayar,Wrong for It,3583
2022-07-07 23:17,Obongjayar,Wind Sailor,176469
2022-07-07 23:17,Burna Boy,Kilometre,9386
2022-07-07 23:17,Burna Boy,Glory (feat. Ladysmith Black Mambazo),3648
2022-07-07 23:18,Burna Boy,Different Size (feat. Victony),58730
2022-07-07 23:20,Burna Boy,For My Hand (feat. Ed Sheeran),119573
2022-07-07 23:23,Burna Boy,Different Size (feat. Victony),200405
2022-07-07 23:27,Burna Boy,Glory (feat. Ladysmith Black Mambazo),231205
2022-07-07 23:29,Burna Boy,Science,127386
2022-07-07 23:33,Burna Boy,Kilometre,2197
2022-07-07 23:33,Burna Boy,Cloak & Dagger (feat. J Hus),206698
2022-07-07 23:36,Burna Boy,Jagele,182037
2022-07-07 23:39,Burna Boy,Whiskey,203575
2022-07-07 23:43,Burna Boy,Last Last,172342
2022-07-07 23:52,Burna Boy,Different Size (feat. Victony),573485
2022-07-07 23:56,Burna Boy,It's Plenty,216992
2022-07-07 23:58,Burna Boy,Dirty Secrets,151855
2022-07-08 00:01,Burna Boy,Toni-Ann Singh (feat. Popcaan),175677
2022-07-08 00:05,Burna Boy,Solid (feat. Blxst & Kehlani),195134
2022-07-08 00:14,Burna Boy,For My Hand (feat. Ed Sheeran),244673
2022-07-08 00:17,Burna Boy,Rollercoaster (feat. J Balvin),187269
2022-07-08 00:20,Burna Boy,Vanilla,155466
2022-07-08 00:23,Burna Boy,Common Person,210346
2022-07-08 00:26,Burna Boy,Wild Dreams (feat. Khalid),186189
2022-07-08 00:31,Burna Boy,How Bad Could It Be,297651
2022-07-08 00:34,Burna Boy,"Love, Damini (feat. Ladysmith Black Mambazo)",142737
2022-07-08 00:37,Burna Boy,Last Last,172342
2022-07-08 00:39,Krept & Konan,Salaam,167665
2022-07-08 06:39,Ajebutter22,Unconditionally,159216
2022-07-08 06:43,Burna Boy,Different Size (feat. Victony),209968
2022-07-08 06:46,Burna Boy,It's Plenty,216992
2022-07-08 09:07,Burna Boy,Dirty Secrets,147609
2022-07-08 09:08,Burna Boy,Different Size (feat. Victony),18666
2022-07-08 09:12,Burna Boy,Different Size (feat. Victony),184570
2022-07-08 09:15,Burna Boy,Different Size (feat. Victony),0
2022-07-08 09:15,Burna Boy,It's Plenty,216992
2022-07-08 09:18,Burna Boy,Toni-Ann Singh (feat. Popcaan),90270
2022-07-08 09:21,Burna Boy,Solid (feat. Blxst & Kehlani),195134
2022-07-08 09:24,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-08 09:25,Burna Boy,Rollercoaster (feat. J Balvin),94761
2022-07-08 09:29,Burna Boy,Vanilla,155466
2022-07-08 09:32,Burna Boy,Common Person,210346
2022-07-08 09:35,Burna Boy,Wild Dreams (feat. Khalid),186189
2022-07-08 09:40,Burna Boy,How Bad Could It Be,277607
2022-07-08 09:40,Burna Boy,"Love, Damini (feat. Ladysmith Black Mambazo)",31630
2022-07-08 09:43,Burna Boy,Vanilla,155466
2022-07-08 09:47,Burna Boy,It's Plenty,216992
2022-07-08 09:50,Burna Boy,Different Size (feat. Victony),209968
2022-07-08 09:53,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-08 09:56,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-07-08 09:56,Cigarettes After Sex,K.,16695
2022-07-08 09:59,The Game,Hate It Or Love It,206400
2022-07-08 10:00,Joey Bada$$,LAND OF THE FREE,29190
2022-07-08 10:02,Giveon,Lost Me,114310
2022-07-08 10:04,Mohbad,Backside,143439
2022-07-08 10:07,T.I BLAZE,Sometimes - Remix,188943
2022-07-08 10:11,Olamide,Hate Me,199322
2022-07-08 10:14,Victony,Chop & Slide,168667
2022-07-08 10:14,Darkoo,Always (feat. Black Sherif),13036
2022-07-08 10:18,Burna Boy,It's Plenty,216992
2022-07-08 10:21,Burna Boy,Different Size (feat. Victony),209968
2022-07-08 10:24,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-08 10:27,Young Jonn,Dada (feat. Davido) [Remix],165095
2022-07-08 10:29,Falz,Knee Down,147326
2022-07-08 10:30,Hollow Coves,The Woods,21953
2022-07-08 10:58,Victony,Kolomental,153500
2022-07-08 11:01,Burna Boy,Common Person,210346
2022-07-08 11:04,Burna Boy,Vanilla,155466
2022-07-08 11:07,Burna Boy,It's Plenty,216992
2022-07-08 11:11,Burna Boy,Different Size (feat. Victony),209968
2022-07-08 11:13,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-08 11:16,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-07-08 11:22,Cigarettes After Sex,K.,319560
2022-07-08 11:24,Falz,Knee Down,147326
2022-07-08 11:28,Hollow Coves,The Woods,241546
2022-07-08 11:32,Joji,SLOW DANCING IN THE DARK,209273
2022-07-08 11:36,Hollow Coves,Coastline,233973
2022-07-08 11:51,Joji,Glimpse of Us,1080
2022-07-08 11:51,Giveon,Lost Me,670
2022-07-08 11:51,Giveon,Remind Me,680
2022-07-08 11:51,The Game,Hate It Or Love It,900
2022-07-08 11:51,rei brown,Thinking Bout You,0
2022-07-08 11:51,Joey Bada$$,LAND OF THE FREE,1030
2022-07-08 11:51,Fort Atlantic,Let Your Heart Hold Fast,194838
2022-07-08 11:51,Lewis Capaldi,Someone You Loved,940
2022-07-08 11:51,Giveon,Unholy Matrimony,1150
2022-07-08 11:51,Obongjayar,Wrong for It,600
2022-07-08 11:51,Obongjayar,All the Difference,1250
2022-07-08 11:55,Obongjayar,Wind Sailor,209100
2022-07-08 11:57,Olakira,Fall,910
2022-07-08 11:57,Passenger,Against the Grain,790
2022-07-08 11:57,Giggs,The Essence,680
2022-07-08 11:57,Mayorkun,Certified Loner (No Competition),138670
2022-07-08 11:57,David Kushner,Burn,530
2022-07-08 11:57,Diplo,Don't Forget My Love,690
2022-07-08 12:01,Hayd,Changes,214814
2022-07-08 12:04,Hayd,Closure,196277
2022-07-08 12:07,Passenger,Going Going Gone,159920
2022-07-08 12:07,One Direction,Night Changes - Live Acoustic Session,940
2022-07-08 12:07,Q,Take Me Where Your Heart Is,1110
2022-07-08 12:07,Kate Bush,Running Up That Hill (A Deal With God),920
2022-07-08 12:07,BADBADNOTGOOD,Love Proceeding,0
2022-07-08 12:07,SMPLY T,cutie,710
2022-07-08 12:07,Mavins,Overloading (OVERDOSE),1090
2022-07-08 12:07,DJ Snake,Middle,920
2022-07-08 12:07,Drake,Tie That Binds,960
2022-07-08 12:07,Post Malone,Reputation,1120
2022-07-08 12:10,Reapz,Hood Favourite (Bando Basic),930
2022-07-08 12:10,One Direction,Night Changes - Live Acoustic Session,590
2022-07-08 12:10,The Kid LAROI,Thousand Miles,620
2022-07-08 12:10,One Direction,Night Changes,750
2022-07-08 12:10,Hayd,What Did I Do?,770
2022-07-08 12:10,Mavins,Overloading (OVERDOSE),195710
2022-07-08 12:10,Sasha Alex Sloan,smiling when i die,810
2022-07-08 12:10,Sadie Jean,WYD Now?,1010
2022-07-08 12:10,Victony,Kolomental,870
2022-07-08 12:13,Reapz,Hood Favourite (Bando Basic),142752
2022-07-08 12:16,Victony,Kolomental,197000
2022-07-08 12:19,Victony,Chop & Slide,168667
2022-07-08 12:25,Victony,All Power,371304
2022-07-08 12:28,Cafuné,Tek It - Sped Up,166859
2022-07-08 12:28,Shayne Orok,As It Was - Japanese Version,2476
2022-07-08 12:32,Mafikizolo,Mamezala,1070
2022-07-08 12:32,Ruth B.,Dandelions - slowed + reverb,172280
2022-07-08 12:36,SPINALL,PALAZZO,186002
2022-07-08 12:36,Emma Louise,Jungle,9270
2022-07-08 12:36,Sasha Alex Sloan,Again,14147
2022-07-08 12:36,Juice WRLD,All Girls Are The Same,1270
2022-07-08 12:40,Juice WRLD,Lucid Dreams,219790
2022-07-08 12:43,Frou Frou,A New Kind Of Love - Demo,6785
2022-07-08 12:43,Aṣa,Show Me Off,197424
2022-07-08 12:46,Boy Spyce,Bad Things,4886
2022-07-08 12:46,Future,WAIT FOR U (feat. Drake & Tems),189893
2022-07-08 12:49,Rema,Mara,178408
2022-07-08 12:50,Falz,Ice Cream,11781
2022-07-08 12:52,Cruel Santino,HEATING ROCKS,143280
2022-07-08 12:55,ArrDee,Early Hours,166767
2022-07-08 12:57,Liilz,Glad U Came (feat. ZieZie),125142
2022-07-08 13:00,Rema,FYN,207473
2022-07-08 13:04,Dave,Starlight,211935
2022-07-08 13:29,Burna Boy,Different Size (feat. Victony),107434
2022-07-08 14:23,Russ,Ride Slow,67920
2022-07-08 17:35,Diplo,Don't Forget My Love - Acoustic,14165
2022-07-08 17:39,Burna Boy,It's Plenty,255743
2022-07-08 19:50,Burna Boy,It's Plenty,216992
2022-07-08 19:51,Burna Boy,Different Size (feat. Victony),91938
2022-07-08 19:55,Burna Boy,Common Person,210346
2022-07-08 19:58,Burna Boy,Vanilla,155466
2022-07-08 20:02,Burna Boy,It's Plenty,216992
2022-07-08 20:05,Burna Boy,Different Size (feat. Victony),209968
2022-07-08 20:07,Burna Boy,For My Hand (feat. Ed Sheeran),143415
2022-07-08 20:11,Burna Boy,Common Person,210346
2022-07-08 20:15,Burna Boy,Vanilla,155466
2022-07-09 01:45,Burna Boy,It's Plenty,102396
2022-07-09 01:49,Burna Boy,Common Person,210346
2022-07-09 01:51,Burna Boy,Vanilla,155466
2022-07-09 01:55,Burna Boy,It's Plenty,216992
2022-07-09 01:58,Burna Boy,Different Size (feat. Victony),188206
2022-07-09 01:58,Burna Boy,Vanilla,790
2022-07-09 01:58,Burna Boy,It's Plenty,530
2022-07-09 02:02,Burna Boy,Common Person,211116
2022-07-09 02:04,Burna Boy,Vanilla,155466
2022-07-09 02:08,Burna Boy,It's Plenty,216992
2022-07-09 02:12,Burna Boy,Different Size (feat. Victony),209968
2022-07-09 02:14,Burna Boy,Different Size (feat. Victony),340
2022-07-09 02:14,Young Jonn,Dada (feat. Davido) [Remix],4081
2022-07-09 02:14,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 02:14,Burna Boy,For My Hand (feat. Ed Sheeran),1400
2022-07-09 02:14,Burna Boy,Vanilla,130
2022-07-09 02:14,Burna Boy,It's Plenty,140
2022-07-09 02:18,Burna Boy,Common Person,210736
2022-07-09 02:20,Burna Boy,Vanilla,155466
2022-07-09 02:24,Burna Boy,It's Plenty,216992
2022-07-09 02:28,Burna Boy,Different Size (feat. Victony),209968
2022-07-09 02:30,Burna Boy,Different Size (feat. Victony),400
2022-07-09 02:30,Young Jonn,Dada (feat. Davido) [Remix],0
2022-07-09 02:30,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 02:30,Burna Boy,For My Hand (feat. Ed Sheeran),960
2022-07-09 02:30,Burna Boy,Vanilla,170
2022-07-09 02:30,Burna Boy,It's Plenty,120
2022-07-09 02:34,Burna Boy,Common Person,210636
2022-07-09 02:36,Burna Boy,Vanilla,155466
2022-07-09 02:40,Burna Boy,It's Plenty,216992
2022-07-09 02:44,Burna Boy,Different Size (feat. Victony),209968
2022-07-09 02:46,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 02:49,Young Jonn,Dada (feat. Davido) [Remix],150171
2022-07-09 02:53,Burna Boy,Common Person,210346
2022-07-09 02:58,Burna Boy,Vanilla,303600
2022-07-09 03:02,Burna Boy,It's Plenty,216992
2022-07-09 03:07,Burna Boy,Different Size (feat. Victony),112201
2022-07-09 03:07,Falz,Knee Down,1980
2022-07-09 03:12,Burna Boy,Different Size (feat. Victony),800
2022-07-09 03:12,Burna Boy,For My Hand (feat. Ed Sheeran),315790
2022-07-09 03:12,Burna Boy,It's Plenty,1100
2022-07-09 03:15,Burna Boy,Vanilla,155466
2022-07-09 03:19,Burna Boy,It's Plenty,216992
2022-07-09 03:22,Burna Boy,Different Size (feat. Victony),209968
2022-07-09 03:25,Young Jonn,Dada (feat. Davido) [Remix],9968
2022-07-09 03:25,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 03:28,Young Jonn,Dada (feat. Davido) [Remix],2495
2022-07-09 03:28,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 08:43,Burna Boy,Common Person,210346
2022-07-09 09:38,Burna Boy,Vanilla,61601
2022-07-09 09:41,Cafuné,Tek It,191823
2022-07-09 09:55,Cafuné,Tek It - Sped Up,133717
2022-07-09 11:37,Young Jonn,Dada (feat. Davido) [Remix],4046
2022-07-09 11:37,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:40,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:42,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:45,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:48,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:50,Burna Boy,For My Hand (feat. Ed Sheeran),159124
2022-07-09 11:51,Burna Boy,For My Hand (feat. Ed Sheeran),38799
2022-07-09 11:54,Burna Boy,Vanilla,155466
2022-07-09 11:57,Burna Boy,It's Plenty,216992
2022-07-09 12:01,Burna Boy,Different Size (feat. Victony),209968
2022-07-09 17:19,Burna Boy,For My Hand (feat. Ed Sheeran),122332
2022-07-09 17:29,Skeeter Davis,The End of the World,157573
2022-07-09 18:46,Burna Boy,Common Person,490
